region,date,temp_c,anomaly
Global,1957-04-01,13.819373413324325,0.8083016730849764
Global,1957-05-01,13.820208833352835,0.8091370931134865
Global,1957-06-01,13.899035432952072,0.8879636927127237
Global,1957-07-01,13.83726027545291,0.8261885352135625
Global,1957-08-01,13.880968159917138,0.8698964196777901
Global,1957-09-01,13.79360578039109,0.7825340401517416
Global,1957-10-01,13.78464238261531,0.7735706423759616
Global,1957-11-01,13.811122605801172,0.8000508655618237
Global,1957-12-01,13.774940986362003,0.7638692461226544
Global,1958-01-01,13.878313666479889,0.8672419262405402
Global,1958-02-01,13.799084730699537,0.7880129904601887
Global,1958-03-01,13.791722179769712,0.7806504395303637
Global,1958-04-01,13.803483870630902,0.7924121303915541
Global,1958-05-01,13.83026978414284,0.8191980439034925
Global,1958-06-01,13.797646006772549,0.7865742665332007
Global,1958-07-01,13.811000252151661,0.799928511912313
Global,1958-08-01,13.90086100463876,0.8897892643994112
Global,1958-09-01,13.682031335859309,0.6709595956199603
Global,1958-10-01,13.819726411129661,0.8086546708903128
Global,1958-11-01,13.690440001024584,0.6793682607852354
Global,1958-12-01,13.816006108964306,0.8049343687249575
Global,1959-01-01,13.756142332571951,0.7450705923326026
Global,1959-02-01,13.767524136663516,0.7564523964241676
Global,1959-03-01,13.73534591864823,0.7242741784088818
Global,1959-04-01,13.817447267333097,0.8063755270937492
Global,1959-05-01,13.764693623045238,0.7536218828058896
Global,1959-06-01,13.68816816633026,0.6770964260909125
Global,1959-07-01,13.729297708586156,0.7182259683468075
Global,1959-08-01,13.80513692230372,0.7940651820643723
Global,1959-09-01,13.71669968606994,0.7056279458305923
Global,1959-10-01,13.687614251504224,0.6765425112648753
Global,1959-11-01,13.74158480668299,0.7305130664436419
Global,1959-12-01,13.678003747118835,0.6669320068794864
Global,1960-01-01,13.705442860733502,0.6943711204941536
Global,1960-02-01,13.63387819192007,0.6228064516807219
Global,1960-03-01,13.723096747999913,0.7120250077605643
Global,1960-04-01,13.694116997985814,0.6830452577464659
Global,1960-05-01,13.647910528141868,0.6368387879025192
Global,1960-06-01,13.674625985424056,0.6635542451847076
Global,1960-07-01,13.594023209150693,0.5829514689113449
Global,1960-08-01,13.667306510363314,0.6562347701239659
Global,1960-09-01,13.614191158074194,0.6031194178348454
Global,1960-10-01,13.639085257773548,0.6280135175341997
Global,1960-11-01,13.622608985344915,0.6115372451055663
Global,1960-12-01,13.639208730105631,0.6281369898662827
Global,1961-01-01,13.595437917486318,0.5843661772469702
Global,1961-02-01,13.533678353195608,0.5226066129562597
Global,1961-03-01,13.526509137689349,0.5154373974500004
Global,1961-04-01,13.642530935818803,0.6314591955794544
Global,1961-05-01,13.67272200802316,0.661650267783811
Global,1961-06-01,13.541964142337005,0.5308924020976562
Global,1961-07-01,13.632763150844811,0.6216914106054627
Global,1961-08-01,13.583702384215648,0.5726306439763
Global,1961-09-01,13.608815966428727,0.5977442261893788
Global,1961-10-01,13.553460347446213,0.5423886072068651
Global,1961-11-01,13.561465054925112,0.5503933146857634
Global,1961-12-01,13.545575683197052,0.5345039429577039
Global,1962-01-01,13.624966726708234,0.6138949864688854
Global,1962-02-01,13.550884932286648,0.5398131920472995
Global,1962-03-01,13.54558254263092,0.534510802391571
Global,1962-04-01,13.641036245745859,0.6299645055065106
Global,1962-05-01,13.60613503212121,0.5950632918818624
Global,1962-06-01,13.633147911576765,0.622076171337417
Global,1962-07-01,13.637439394209487,0.6263676539701386
Global,1962-08-01,13.67299864962129,0.6619269093819415
Global,1962-09-01,13.62309351401392,0.6120217737745719
Global,1962-10-01,13.56938218771075,0.5583104474714009
Global,1962-11-01,13.521447377495532,0.5103756372561836
Global,1962-12-01,13.60416916155992,0.5930974213205715
Global,1963-01-01,13.638107286387319,0.6270355461479706
Global,1963-02-01,13.60501665868216,0.593944918442812
Global,1963-03-01,13.565213450902451,0.554141710663103
Global,1963-04-01,13.505626378909925,0.4945546386705768
Global,1963-05-01,13.643970424384664,0.6328986841453155
Global,1963-06-01,13.584455605416304,0.5733838651769556
Global,1963-07-01,13.58503320664027,0.573961466400922
Global,1963-08-01,13.671339144271997,0.6602674040326484
Global,1963-09-01,13.610302712875093,0.5992309726357448
Global,1963-10-01,13.596447791605424,0.585376051366076
Global,1963-11-01,13.62548099115777,0.6144092509184222
Global,1963-12-01,13.618519619363592,0.6074478791242441
Global,1964-01-01,13.56837672263715,0.5573049823978025
Global,1964-02-01,13.597970084251644,0.5868983440122957
Global,1964-03-01,13.606956939742629,0.5958851995032806
Global,1964-04-01,13.748943051404748,0.7378713111653994
Global,1964-05-01,13.646776058583924,0.6357043183445761
Global,1964-06-01,13.628374589328692,0.6173028490893433
Global,1964-07-01,13.727462646533239,0.7163909062938902
Global,1964-08-01,13.737033587119779,0.7259618468804305
Global,1964-09-01,13.690912469048952,0.6798407288096033
Global,1964-10-01,13.69546171310056,0.6843899728612115
Global,1964-11-01,13.711728554172218,0.7006568139328699
Global,1964-12-01,13.640248829250387,0.6291770890110389
Global,1965-01-01,13.718830469715051,0.7077587294757031
Global,1965-02-01,13.740874174905443,0.7298024346660945
Global,1965-03-01,13.71479543271735,0.7037236924780021
Global,1965-04-01,13.684183505971793,0.673111765732445
Global,1965-05-01,13.73248929505925,0.7214175548199009
Global,1965-06-01,13.721771722201321,0.710699981961973
Global,1965-07-01,13.782935198809586,0.7718634585702375
Global,1965-08-01,13.728662921926906,0.717591181687558
Global,1965-09-01,13.729086818869668,0.7180150786303194
Global,1965-10-01,13.728268864567914,0.7171971243285657
Global,1965-11-01,13.713925975316679,0.7028542350773304
Global,1965-12-01,13.743966527224172,0.7328947869848239
Global,1966-01-01,13.809466137870208,0.7983943976308598
Global,1966-02-01,13.707478516839428,0.6964067766000799
Global,1966-03-01,13.832488971763354,0.8214172315240056
Global,1966-04-01,13.723204746707456,0.7121330064681075
Global,1966-05-01,13.717392981701579,0.7063212414622306
Global,1966-06-01,13.778053053889826,0.7669813136504775
Global,1966-07-01,13.754158196390573,0.7430864561512251
Global,1966-08-01,13.930416591750292,0.9193448515109441
Global,1966-09-01,13.733373572449148,0.7223018322097996
Global,1966-10-01,13.85231619304817,0.8412444528088212
Global,1966-11-01,13.902013732466264,0.8909419922269155
Global,1966-12-01,13.89832952278278,0.8872577825434309
Global,1967-01-01,13.792495829834904,0.7814240895955553
Global,1967-02-01,13.941807947008831,0.9307362067694829
Global,1967-03-01,13.944757464799084,0.9336857245597354
Global,1967-04-01,13.913864697464406,0.9027929572250581
Global,1967-05-01,13.881763702719605,0.8706919624802563
Global,1967-06-01,13.85452307583148,0.8434513355921318
Global,1967-07-01,13.853454239749452,0.8423824995101032
Global,1967-08-01,13.787581130659001,0.776509390419653
Global,1967-09-01,13.948790436981911,0.9377186967425626
Global,1967-10-01,13.853633608719475,0.8425618684801268
Global,1967-11-01,13.960769910946405,0.9496981707070571
Global,1967-12-01,13.878553251682815,0.8674815114434669
Global,1968-01-01,13.962268281651243,0.9511965414118944
Global,1968-02-01,13.945019727944219,0.9339479877048706
Global,1968-03-01,13.900096365409283,0.8890246251699345
Global,1968-04-01,14.02674819174813,1.0156764515087815
Global,1968-05-01,13.926306724210916,0.9152349839715672
Global,1968-06-01,13.951553526335621,0.9404817860962726
Global,1968-07-01,13.928355885564278,0.9172841453249294
Global,1968-08-01,13.971100586618592,0.9600288463792435
Global,1968-09-01,13.966936874066166,0.9558651338268174
Global,1968-10-01,13.938962549747592,0.9278908095082432
Global,1968-11-01,13.981607205454647,0.9705354652152991
Global,1968-12-01,13.998875059804641,0.9878033195652929
Global,1969-01-01,13.936526982702238,0.9254552424628901
Global,1969-02-01,14.089645638774442,1.078573898535094
Global,1969-03-01,13.99402343365989,0.9829516934205422
Global,1969-04-01,14.116236156154892,1.105164415915544
Global,1969-05-01,13.935747333356419,0.9246755931170707
Global,1969-06-01,14.062239243370142,1.0511675031307934
Global,1969-07-01,14.020492509143029,1.0094207689036807
Global,1969-08-01,14.032730716665911,1.0216589764265631
Global,1969-09-01,14.114020820369602,1.1029490801302533
Global,1969-10-01,14.111629600582011,1.1005578603426631
Global,1969-11-01,13.998707459658778,0.9876357194194298
Global,1969-12-01,14.013687567243013,1.0026158270036643
Global,1970-01-01,13.987087023722061,0.9760152834827132
Global,1970-02-01,13.934814390701145,0.9237426504617972
Global,1970-03-01,13.993278516698346,0.9822067764589981
Global,1970-04-01,14.0025638634589,0.991492123219551
Global,1970-05-01,13.983499264097526,0.9724275238581779
Global,1970-06-01,14.058558272671107,1.0474865324317584
Global,1970-07-01,14.055428270077034,1.0443565298376853
Global,1970-08-01,13.945381007509525,0.9343092672701765
Global,1970-09-01,13.966679493640918,0.9556077534015692
Global,1970-10-01,13.967734473352971,0.9566627331136228
Global,1970-11-01,14.004845873958002,0.9937741337186541
Global,1970-12-01,13.987805339905401,0.9767335996660531
Global,1971-01-01,14.016229149956557,1.0051574097172082
Global,1971-02-01,14.094026553173455,1.0829548129341067
Global,1971-03-01,14.016403139989354,1.0053313997500055
Global,1971-04-01,13.995867629834864,0.9847958895955156
Global,1971-05-01,14.007228598235207,0.9961568579958584
Global,1971-06-01,13.982960292862348,0.9718885526229997
Global,1971-07-01,13.987227110685199,0.9761553704458503
Global,1971-08-01,13.961657454047867,0.9505857138085183
Global,1971-09-01,13.98382333255319,0.9727515923138412
Global,1971-10-01,14.006018833877548,0.9949470936381992
Global,1971-11-01,13.991584559092772,0.9805128188534233
Global,1971-12-01,13.930517431563512,0.9194456913241638
Global,1972-01-01,13.967680866710191,0.956609126470843
Global,1972-02-01,13.924131727157206,0.9130599869178582
Global,1972-03-01,14.006348202610667,0.9952764623713186
Global,1972-04-01,14.01117558013478,1.0001038398954325
Global,1972-05-01,13.93116832609694,0.9200965858575909
Global,1972-06-01,13.85138985559,0.8403181153506516
Global,1972-07-01,13.933826641325645,0.9227549010862965
Global,1972-08-01,13.974896557418228,0.9638248171788799
Global,1972-09-01,13.877620093250416,0.8665483530110674
Global,1972-10-01,13.887119863415204,0.8760481231758561
Global,1972-11-01,13.909898053521589,0.8988263132822407
Global,1972-12-01,13.955550816044886,0.9444790758055372
Global,1973-01-01,13.90123555172949,0.890163811490142
Global,1973-02-01,13.840097490508407,0.829025750269059
Global,1973-03-01,13.872151000678231,0.861079260438883
Global,1973-04-01,13.966830557207523,0.9557588169681743
Global,1973-05-01,13.910610817953595,0.8995390777142465
Global,1973-06-01,13.923264020708302,0.912192280468954
Global,1973-07-01,13.906169753915593,0.895098013676245
Global,1973-08-01,13.85241020644024,0.8413384662008916
Global,1973-09-01,13.793521246795336,0.782449506555988
Global,1973-10-01,13.849816868258966,0.8387451280196174
Global,1973-11-01,13.847562046199066,0.8364903059597175
Global,1973-12-01,13.908817630640817,0.8977458904014686
Global,1974-01-01,13.91162632260179,0.9005545823624423
Global,1974-02-01,13.87524207063847,0.8641703303991211
Global,1974-03-01,13.851646390398951,0.8405746501596028
Global,1974-04-01,13.835815878553905,0.8247441383145571
Global,1974-05-01,13.865073888040333,0.8540021478009852
Global,1974-06-01,13.828028193431933,0.816956453192585
Global,1974-07-01,13.916719535676295,0.9056477954369466
Global,1974-08-01,13.80738831391685,0.7963165736775011
Global,1974-09-01,13.790108792006547,0.7790370517671992
Global,1974-10-01,13.826387437567663,0.8153156973283142
Global,1974-11-01,13.867197181611274,0.8561254413719261
Global,1974-12-01,13.804077589040881,0.793005848801533
Global,1975-01-01,13.717588279431165,0.7065165391918171
Global,1975-02-01,13.691184865025907,0.6801131247865584
Global,1975-03-01,13.786700701473581,0.7756289612342329
Global,1975-04-01,13.804396181487519,0.7933244412481706
Global,1975-05-01,13.716107885502968,0.7050361452636196
Global,1975-06-01,13.675660278575206,0.6645885383358578
Global,1975-07-01,13.764366336899784,0.7532945966604352
Global,1975-08-01,13.680731420714876,0.6696596804755277
Global,1975-09-01,13.714513636692857,0.7034418964535085
Global,1975-10-01,13.676052811655046,0.6649810714156974
Global,1975-11-01,13.638979261981701,0.6279075217423529
Global,1975-12-01,13.730248080081882,0.7191763398425337
Global,1976-01-01,13.781555470191506,0.7704837299521579
Global,1976-02-01,13.57376594312888,0.5626942028895314
Global,1976-03-01,13.767448606027498,0.75637686578815
Global,1976-04-01,13.756712217206054,0.745640476966706
Global,1976-05-01,13.673122956053689,0.6620512158143406
Global,1976-06-01,13.727618760928154,0.7165470206888056
Global,1976-07-01,13.688158773862448,0.6770870336230992
Global,1976-08-01,13.697396096711824,0.6863243564724755
Global,1976-09-01,13.682771493218242,0.6716997529788937
Global,1976-10-01,13.556872265683337,0.5458005254439886
Global,1976-11-01,13.669414244104948,0.6583425038655992
Global,1976-12-01,13.63126224229408,0.6201905020547311
Global,1977-01-01,13.654020267768296,0.6429485275289473
Global,1977-02-01,13.638659623915954,0.6275878836766058
Global,1977-03-01,13.7102778987913,0.6992061585519522
Global,1977-04-01,13.607892309821125,0.5968205695817765
Global,1977-05-01,13.689262541912505,0.678190801673157
Global,1977-06-01,13.67374294364894,0.662671203409591
Global,1977-07-01,13.519054769792488,0.5079830295531398
Global,1977-08-01,13.59618929961286,0.5851175593735114
Global,1977-09-01,13.525637129775706,0.514565389536358
Global,1977-10-01,13.577929284124291,0.566857543884943
Global,1977-11-01,13.59800527443233,0.5869335341929816
Global,1977-12-01,13.646798996046972,0.6357272558076232
Global,1978-01-01,13.56941731219881,0.5583455719594621
Global,1978-02-01,13.542183832576532,0.5311120923371835
Global,1978-03-01,13.577907166243225,0.5668354260038768
Global,1978-04-01,13.623974502893303,0.6129027626539543
Global,1978-05-01,13.647132712891349,0.6360609726520003
Global,1978-06-01,13.647942352061373,0.6368706118220242
Global,1978-07-01,13.682298389495818,0.6712266492564698
Global,1978-08-01,13.665231037257504,0.6541592970181558
Global,1978-09-01,13.7268035055078,0.7157317652684512
Global,1978-10-01,13.664698686029295,0.6536269457899468
Global,1978-11-01,13.495668693259994,0.4845969530206453
Global,1978-12-01,13.560785118090708,0.5497133778513597
Global,1979-01-01,13.652102833550982,0.6410310933116339
Global,1979-02-01,13.639562172426878,0.6284904321875295
Global,1979-03-01,13.562394724639399,0.5513229844000502
Global,1979-04-01,13.673306051462836,0.6622343112234876
Global,1979-05-01,13.52811423872409,0.5170424984847415
Global,1979-06-01,13.670172792132806,0.6591010518934581
Global,1979-07-01,13.591618758995656,0.5805470187563078
Global,1979-08-01,13.577205242546615,0.5661335023072667
Global,1979-09-01,13.629180877142497,0.6181091369031488
Global,1979-10-01,13.616209940067348,0.6051381998279997
Global,1979-11-01,13.632319300892824,0.621247560653476
Global,1979-12-01,13.62496744129559,0.6138957010562418
Global,1980-01-01,13.600262939089166,0.589191198849818
Global,1980-02-01,13.665535150982066,0.6544634107427179
Global,1980-03-01,13.644368536094431,0.6332967958550828
Global,1980-04-01,13.576270377608395,0.565198637369047
Global,1980-05-01,13.579944694610981,0.5688729543716331
Global,1980-06-01,13.71173447730843,0.7006627370690826
Global,1980-07-01,13.68745611394099,0.6763843737016408
Global,1980-08-01,13.699079286417073,0.6880075461777242
Global,1980-09-01,13.683062447116741,0.6719907068773932
Global,1980-10-01,13.738375804103388,0.7273040638640396
Global,1980-11-01,13.693289841030774,0.6822181007914256
Global,1980-12-01,13.69055017995471,0.6794784397153624
Global,1981-01-01,13.75196309821199,0.7408913579726413
Global,1981-02-01,13.686865192968375,0.6757934527290264
Global,1981-03-01,13.736716847006917,0.7256451067675691
Global,1981-04-01,13.655551955092713,0.644480214853365
Global,1981-05-01,13.693156954985888,0.6820852147465395
Global,1981-06-01,13.754458464948282,0.7433867247089339
Global,1981-07-01,13.750160641960465,0.7390889017211162
Global,1981-08-01,13.81674777948441,0.8056760392450624
Global,1981-09-01,13.758265864314826,0.7471941240754774
Global,1981-10-01,13.643911863294292,0.6328401230549439
Global,1981-11-01,13.750422205505457,0.7393504652661083
Global,1981-12-01,13.676621117652802,0.6655493774134538
Global,1982-01-01,13.714299412228172,0.7032276719888237
Global,1982-02-01,13.793831646819738,0.7827599065803899
Global,1982-03-01,13.826766675722935,0.8156949354835863
Global,1982-04-01,13.856544371478314,0.845472631238966
Global,1982-05-01,13.803275912628843,0.7922041723894946
Global,1982-06-01,13.819154760743677,0.8080830205043288
Global,1982-07-01,13.772693737185572,0.7616219969462232
Global,1982-08-01,13.843193299335491,0.8321215590961426
Global,1982-09-01,13.80077952477837,0.7897077845390221
Global,1982-10-01,13.905495940872726,0.8944242006333774
Global,1982-11-01,13.779566899527554,0.7684951592882054
Global,1982-12-01,13.823624643167147,0.8125529029277985
Global,1983-01-01,13.906710318412108,0.8956385781727594
Global,1983-02-01,13.759544464975823,0.7484727247364749
Global,1983-03-01,13.8136739056811,0.8026021654417512
Global,1983-04-01,13.80175446624647,0.7906827260071214
Global,1983-05-01,13.792243499014365,0.7811717587750167
Global,1983-06-01,13.800824370353697,0.7897526301143483
Global,1983-07-01,13.790728853339138,0.7796571130997894
Global,1983-08-01,13.907292952396826,0.896221212157478
Global,1983-09-01,13.888873398956505,0.8778016587171571
Global,1983-10-01,13.908611316467724,0.8975395762283753
Global,1983-11-01,13.888428528064818,0.8773567878254696
Global,1983-12-01,13.875493955976347,0.8644222157369992
Global,1984-01-01,13.832559936422346,0.8214881961829974
Global,1984-02-01,13.895961055452396,0.8848893152130479
Global,1984-03-01,13.968732640966358,0.95766090072701
Global,1984-04-01,13.887927258800358,0.8768555185610101
Global,1984-05-01,13.89986683893867,0.8887950986993225
Global,1984-06-01,14.036362822399065,1.0252910821597165
Global,1984-07-01,13.937999817371805,0.9269280771324571
Global,1984-08-01,13.947359731567326,0.936287991327978
Global,1984-09-01,14.017336434220669,1.0062646939813202
Global,1984-10-01,13.916850218855304,0.9057784786159555
Global,1984-11-01,13.954984697116075,0.9439129568767264
Global,1984-12-01,13.95662107133877,0.9455493310994214
Global,1985-01-01,13.978140913228826,0.9670691729894774
Global,1985-02-01,14.045685380141546,1.0346136399021972
Global,1985-03-01,14.004945267830836,0.9938735275914876
Global,1985-04-01,13.981553583050067,0.9704818428107185
Global,1985-05-01,14.004103750384388,0.9930320101450398
Global,1985-06-01,13.977329266502108,0.9662575262627602
Global,1985-07-01,13.953117448680542,0.942045708441194
Global,1985-08-01,14.043459654364378,1.0323879141250298
Global,1985-09-01,14.035434065238197,1.0243623249988492
Global,1985-10-01,13.92508176857332,0.9140100283339709
Global,1985-11-01,13.989881992441507,0.9788102522021589
Global,1985-12-01,13.959891159767364,0.9488194195280162
Global,1986-01-01,13.997399954270469,0.9863282140311203
Global,1986-02-01,14.036417599279503,1.0253458590401543
Global,1986-03-01,13.910405206026951,0.8993334657876026
Global,1986-04-01,13.980692569327351,0.9696208290880026
Global,1986-05-01,13.942615697480688,0.93154395724134
Global,1986-06-01,14.026459930554475,1.015388190315127
Global,1986-07-01,13.964567839165488,0.9534960989261396
Global,1986-08-01,13.99887806845791,0.9878063282185625
Global,1986-09-01,13.957689277814545,0.9466175375751966
Global,1986-10-01,13.960353875453054,0.9492821352137053
Global,1986-11-01,13.971491995030869,0.9604202547915204
Global,1986-12-01,14.047212738242967,1.036140998003619
Global,1987-01-01,13.953346594449693,0.9422748542103445
Global,1987-02-01,14.016870492921868,1.0057987526825194
Global,1987-03-01,13.973357333606064,0.9622855933667154
Global,1987-04-01,13.936019605753653,0.9249478655143051
Global,1987-05-01,14.037543457724453,1.026471717485105
Global,1987-06-01,14.095329633795737,1.084257893556389
Global,1987-07-01,13.988514785303433,0.977443045064085
Global,1987-08-01,13.949439278493168,0.9383675382538197
Global,1987-09-01,13.979379440857684,0.968307700618336
Global,1987-10-01,13.99520231299138,0.9841305727520311
Global,1987-11-01,13.924170553758131,0.9130988135187827
Global,1987-12-01,14.014950451261866,1.0038787110225176
Global,1988-01-01,14.004736342876766,0.9936646026374181
Global,1988-02-01,13.955144613896874,0.9440728736575252
Global,1988-03-01,13.87141854197109,0.8603468017317422
Global,1988-04-01,13.987675583334227,0.9766038430948782
Global,1988-05-01,14.031422580902161,1.0203508406628128
Global,1988-06-01,13.927036092225704,0.9159643519863554
Global,1988-07-01,14.003651529098388,0.9925797888590395
Global,1988-08-01,13.931620240273022,0.9205485000336733
Global,1988-09-01,14.071345732831848,1.0602739925924993
Global,1988-10-01,13.964916759092597,0.953845018853249
Global,1988-11-01,13.99266274151238,0.9815910012730313
Global,1988-12-01,13.967855710931534,0.9567839706921859
Global,1989-01-01,13.982717283688077,0.9716455434487283
Global,1989-02-01,13.930988599654711,0.9199168594153626
Global,1989-03-01,13.989152052640918,0.9780803124015698
Global,1989-04-01,13.981981012599647,0.9709092723602986
Global,1989-05-01,13.87053402642063,0.859462286181282
Global,1989-06-01,13.95851210789479,0.9474403676554424
Global,1989-07-01,13.923725174726313,0.9126534344869643
Global,1989-08-01,13.836076915396664,0.8250051751573153
Global,1989-09-01,13.87149123443251,0.8604194941931613
Global,1989-10-01,13.970970881379893,0.9598991411405446
Global,1989-11-01,13.893990417779909,0.8829186775405606
Global,1989-12-01,13.894043208685911,0.8829714684465628
Global,1990-01-01,13.855062100687393,0.8439903604480445
Global,1990-02-01,13.887524902977313,0.876453162737965
Global,1990-03-01,13.918874182192871,0.9078024419535229
Global,1990-04-01,13.935677663755719,0.9246059235163706
Global,1990-05-01,13.862911320160592,0.8518395799212435
Global,1990-06-01,13.768235822189897,0.757164081950549
Global,1990-07-01,13.849960176769542,0.8388884365301941
Global,1990-08-01,13.672880258869997,0.6618085186306484
Global,1990-09-01,13.896232197921902,0.885160457682554
Global,1990-10-01,13.79959730964134,0.7885255694019921
Global,1990-11-01,13.8065940560025,0.7955223157631508
Global,1990-12-01,13.832276291845442,0.821204551606094
Global,1991-01-01,13.813125511986211,0.8020537717468628
Global,1991-02-01,13.821223205755212,0.8101514655158635
Global,1991-03-01,13.783479502308655,0.7724077620693066
Global,1991-04-01,13.85058883243748,0.8395170921981325
Global,1991-05-01,13.795311371771414,0.7842396315320652
Global,1991-06-01,13.797117595789068,0.7860458555497196
Global,1991-07-01,13.776238694269345,0.765166954029997
Global,1991-08-01,13.691499260048518,0.6804275198091698
Global,1991-09-01,13.767080411059363,0.7560086708200142
Global,1991-10-01,13.775944847116865,0.7648731068775163
Global,1991-11-01,13.757653390035026,0.7465816497956776
Global,1991-12-01,13.801282917824045,0.7902111775846965
Global,1992-01-01,13.798104520549371,0.7870327803100228
Global,1992-02-01,13.713452239416592,0.7023804991772433
Global,1992-03-01,13.665506714045412,0.6544349738060635
Global,1992-04-01,13.819681666674523,0.8086099264351745
Global,1992-05-01,13.68682612436939,0.6757543841300411
Global,1992-06-01,13.74797540947254,0.7369036692331914
Global,1992-07-01,13.745313835670606,0.7342420954312576
Global,1992-08-01,13.723638791196217,0.7125670509568689
Global,1992-09-01,13.675564242823397,0.6644925025840482
Global,1992-10-01,13.695470458554947,0.6843987183155988
Global,1992-11-01,13.620435230213856,0.6093634899745073
Global,1992-12-01,13.730076312280067,0.7190045720407188
Global,1993-01-01,13.672969270117903,0.661897529878555
Global,1993-02-01,13.682234939625772,0.6711631993864238
Global,1993-03-01,13.68664860585419,0.6755768656148415
Global,1993-04-01,13.710421617284737,0.699349877045389
Global,1993-05-01,13.676556730254761,0.665484990015413
