year,lat,lon,temp_c,anomaly
1950,-60.0,135.0,5.205862227436989,-6.794137772563011
1950,-60.0,140.0,5.364397547085324,-6.635602452914676
1950,-60.0,145.0,5.562693579745484,-6.437306420254516
1950,-60.0,150.0,5.228422098737534,-6.771577901262466
1950,-55.0,-150.0,5.78390598140136,-6.21609401859864
1950,-55.0,-145.0,5.799000810881743,-6.200999189118257
1950,-55.0,-140.0,5.753035478578729,-6.246964521421271
1950,-55.0,-135.0,5.840545976453455,-6.159454023546545
1950,-55.0,-130.0,6.1206611133917725,-5.8793388866082275
1950,-55.0,-125.0,5.260123286864807,-6.739876713135193
1950,-55.0,-120.0,5.955342410709923,-6.044657589290077
1950,-55.0,-115.0,5.822233768030691,-6.177766231969309
1950,-55.0,-110.0,5.912251355741227,-6.087748644258773
1950,-55.0,-105.0,6.118232607420503,-5.881767392579497
1950,-55.0,-100.0,5.949112509890269,-6.050887490109731
1950,-55.0,-95.0,5.777522693320104,-6.222477306679896
1950,-55.0,-90.0,6.094309958252835,-5.905690041747165
1950,-55.0,-85.0,5.993961460091759,-6.006038539908241
1950,-55.0,-80.0,5.922503107788969,-6.077496892211031
1950,-55.0,-75.0,5.761939011215343,-6.238060988784657
1950,-55.0,-70.0,5.946375037798222,-6.053624962201778
1950,-55.0,-65.0,5.801272507044055,-6.198727492955945
1950,-55.0,-60.0,5.570331798821976,-6.429668201178024
1950,-55.0,-55.0,5.839009799616655,-6.160990200383345
1950,-55.0,-50.0,5.565078817634528,-6.434921182365472
1950,-55.0,-45.0,5.890872061710751,-6.109127938289249
1950,-55.0,-40.0,5.924953033942271,-6.075046966057729
1950,-55.0,-35.0,6.017545944033277,-5.982454055966723
1950,-55.0,-30.0,6.133330138573932,-5.866669861426068
1950,-55.0,-25.0,5.8862910744140216,-6.1137089255859784
1950,-55.0,-20.0,5.6496608950023814,-6.3503391049976186
1950,-55.0,-15.0,5.669366455399872,-6.330633544600128
1950,-55.0,-10.0,5.996100367732932,-6.003899632267068
1950,-55.0,-5.0,5.750055180365619,-6.249944819634381
1950,-55.0,0.0,5.855940341278112,-6.144059658721888
1950,-55.0,5.0,6.040825228062568,-5.959174771937432
1950,-55.0,10.0,5.924204981424209,-6.075795018575791
1950,-55.0,15.0,6.119465241970833,-5.880534758029167
1950,-55.0,20.0,5.56303579977586,-6.43696420022414
1950,-55.0,25.0,5.964769494673939,-6.035230505326061
1950,-55.0,30.0,5.88832193528469,-6.11167806471531
1950,-55.0,35.0,5.74231922417294,-6.25768077582706
1950,-55.0,40.0,5.8583709497449235,-6.1416290502550765
1950,-55.0,45.0,5.777160323971862,-6.222839676028138
1950,-55.0,50.0,5.9829567741202325,-6.0170432258797675
1950,-55.0,55.0,5.95274900477245,-6.04725099522755
1950,-55.0,60.0,5.861527666398376,-6.138472333601624
1950,-55.0,65.0,6.073310751330402,-5.926689248669598
1950,-55.0,70.0,5.820946005540766,-6.179053994459234
1950,-55.0,75.0,5.9539152830244095,-6.0460847169755905
1950,-55.0,80.0,6.020879558925635,-5.979120441074365
1950,-55.0,85.0,5.945879277189075,-6.054120722810925
1950,-55.0,90.0,6.023336880039716,-5.976663119960284
1950,-55.0,95.0,5.984947839561423,-6.015052160438577
1950,-55.0,100.0,6.296283955943739,-5.703716044056261
1950,-55.0,105.0,5.6912515386440266,-6.3087484613559734
1950,-55.0,110.0,6.082976779065653,-5.917023220934347
1950,-55.0,115.0,5.9053481331756865,-6.0946518668243135
1950,-55.0,120.0,5.730155869970078,-6.269844130029922
1950,-55.0,125.0,5.635108228606071,-6.364891771393929
1950,-55.0,130.0,6.0284099856440525,-5.9715900143559475
1950,-55.0,135.0,5.856279330950161,-6.143720669049839
1950,-55.0,140.0,5.9891760618331675,-6.0108239381668325
1950,-55.0,145.0,5.922261261763174,-6.077738738236826
1950,-55.0,150.0,6.035855984656623,-5.964144015343377
1950,-50.0,-150.0,6.494821479016838,-5.505178520983162
1950,-50.0,-145.0,6.61872793209335,-5.38127206790665
1950,-50.0,-140.0,6.2690265616791985,-5.7309734383208015
1950,-50.0,-135.0,6.3295131530159985,-5.6704868469840015
1950,-50.0,-130.0,6.495608448438743,-5.504391551561257
1950,-50.0,-125.0,6.256463699790662,-5.743536300209338
1950,-50.0,-120.0,6.34637189240523,-5.65362810759477
1950,-50.0,-115.0,6.2675652632377075,-5.7324347367622925
1950,-50.0,-110.0,6.753335769958773,-5.246664230041227
1950,-50.0,-105.0,6.497018951088428,-5.502981048911572
1950,-50.0,-100.0,6.471032789231679,-5.528967210768321
1950,-50.0,-95.0,6.414476598694831,-5.585523401305169
1950,-50.0,-90.0,6.411556373705359,-5.588443626294641
1950,-50.0,-85.0,6.110510756819969,-5.889489243180031
1950,-50.0,-80.0,6.372108661566708,-5.627891338433292
1950,-50.0,-75.0,6.4122809423951725,-5.5877190576048275
1950,-50.0,-70.0,6.608643866981995,-5.391356133018005
1950,-50.0,-65.0,6.186898745727442,-5.813101254272558
1950,-50.0,-60.0,6.279714251778527,-5.720285748221473
1950,-50.0,-55.0,6.387105719368735,-5.612894280631265
1950,-50.0,-50.0,6.474841788416546,-5.525158211583454
1950,-50.0,-45.0,6.547300837263132,-5.452699162736868
1950,-50.0,-40.0,6.776392631368034,-5.223607368631966
1950,-50.0,-35.0,6.229204825487434,-5.770795174512566
1950,-50.0,-30.0,6.539986780706979,-5.460013219293021
1950,-50.0,-25.0,6.50791885108574,-5.49208114891426
1950,-50.0,-20.0,6.557449347841491,-5.442550652158509
1950,-50.0,-15.0,6.796415940773329,-5.203584059226671
1950,-50.0,-10.0,6.183902258162028,-5.816097741837972
1950,-50.0,-5.0,6.354283354718599,-5.645716645281401
1950,-50.0,0.0,6.485857516836878,-5.514142483163122
1950,-50.0,5.0,6.45074021309162,-5.54925978690838
1950,-50.0,10.0,6.478056144773904,-5.521943855226096
1950,-50.0,15.0,6.7577913860338015,-5.2422086139661985
1950,-50.0,20.0,6.6035064719262975,-5.3964935280737025
1950,-50.0,25.0,6.649548137427619,-5.350451862572381
1950,-50.0,30.0,6.451430298087561,-5.548569701912439
1950,-50.0,35.0,6.345950404927171,-5.654049595072829
1950,-50.0,40.0,6.290934385455281,-5.709065614544719
1950,-50.0,45.0,6.59693519588117,-5.40306480411883
1950,-50.0,50.0,6.187495616835172,-5.812504383164828
1950,-50.0,55.0,6.055288963351653,-5.944711036648347
1950,-50.0,60.0,6.646430764337308,-5.353569235662692
1950,-50.0,65.0,6.562833743942602,-5.437166256057398
1950,-50.0,70.0,6.547543159013336,-5.452456840986664
1950,-50.0,75.0,6.460059358848513,-5.539940641151487
1950,-50.0,80.0,6.381036398131195,-5.618963601868805
1950,-50.0,85.0,6.286912293122609,-5.713087706877391
1950,-50.0,90.0,6.231422986600048,-5.768577013399952
1950,-50.0,95.0,6.415714790144516,-5.584285209855484
1950,-50.0,100.0,6.4516692339417885,-5.5483307660582115
1950,-50.0,105.0,6.551447368712674,-5.448552631287326
1950,-50.0,110.0,6.299456924315069,-5.700543075684931
1950,-50.0,115.0,6.524336493302896,-5.475663506697104
1950,-50.0,120.0,6.449020932444175,-5.550979067555825
1950,-50.0,125.0,6.382115986674338,-5.617884013325662
1950,-50.0,130.0,6.253181757766552,-5.746818242233448
1950,-50.0,135.0,6.627595040398341,-5.372404959601659
1950,-50.0,140.0,6.5405413996978075,-5.4594586003021925
1950,-50.0,145.0,6.296559498478285,-5.703440501521715
1950,-50.0,150.0,6.0434176216756486,-5.9565823783243514
1950,-45.0,-150.0,6.897030424768695,-5.102969575231305
1950,-45.0,-145.0,6.981041285920365,-5.018958714079635
1950,-45.0,-140.0,7.425509949286718,-4.574490050713282
1950,-45.0,-135.0,7.041159526506898,-4.958840473493102
1950,-45.0,-130.0,6.777459625293,-5.222540374707
1950,-45.0,-125.0,6.969598723331018,-5.030401276668982
1950,-45.0,-120.0,7.0917716743170525,-4.9082283256829475
1950,-45.0,-115.0,6.873114203342062,-5.126885796657938
1950,-45.0,-110.0,6.985641865495786,-5.014358134504214
1950,-45.0,-105.0,6.64973188700538,-5.35026811299462
1950,-45.0,-100.0,6.895018548289077,-5.104981451710923
1950,-45.0,-95.0,6.934639825241233,-5.065360174758767
1950,-45.0,-90.0,7.050193625280471,-4.949806374719529
1950,-45.0,-85.0,7.122169098717032,-4.877830901282968
1950,-45.0,-80.0,7.173433393525492,-4.826566606474508
1950,-45.0,-75.0,7.009097131275521,-4.990902868724479
1950,-45.0,-70.0,7.0025800246839935,-4.9974199753160065
1950,-45.0,-65.0,6.845082657104707,-5.154917342895293
1950,-45.0,-60.0,6.549598064565837,-5.450401935434163
1950,-45.0,-55.0,6.890736487516482,-5.109263512483518
1950,-45.0,-50.0,6.991695413479159,-5.008304586520841
1950,-45.0,-45.0,7.064092183353995,-4.935907816646005
1950,-45.0,-40.0,7.05167245189463,-4.94832754810537
1950,-45.0,-35.0,6.742827615549483,-5.257172384450517
1950,-45.0,-30.0,7.041022380776495,-4.958977619223505
1950,-45.0,-25.0,6.660674164507956,-5.339325835492044
1950,-45.0,-20.0,6.912805408554207,-5.087194591445793
1950,-45.0,-15.0,7.032538139846733,-4.967461860153267
1950,-45.0,-10.0,6.832962524121664,-5.167037475878336
1950,-45.0,-5.0,6.714790766476489,-5.285209233523511
1950,-45.0,0.0,7.073824169156422,-4.926175830843578
1950,-45.0,5.0,7.299313655225351,-4.700686344774649
1950,-45.0,10.0,6.889427413332167,-5.110572586667833
1950,-45.0,15.0,7.301716524193569,-4.698283475806431
1950,-45.0,20.0,7.327566881471305,-4.672433118528695
1950,-45.0,25.0,6.893774856140237,-5.106225143859763
1950,-45.0,30.0,7.1631022828437265,-4.8368977171562735
1950,-45.0,35.0,6.980152429504916,-5.019847570495084
1950,-45.0,40.0,7.244116510182382,-4.755883489817618
1950,-45.0,45.0,6.860879126983523,-5.139120873016477
1950,-45.0,50.0,7.082007293416278,-4.917992706583722
1950,-45.0,55.0,7.131593015726474,-4.868406984273526
1950,-45.0,60.0,6.85845166785294,-5.14154833214706
1950,-45.0,65.0,7.199105140983123,-4.800894859016877
1950,-45.0,70.0,6.982876598764153,-5.017123401235847
1950,-45.0,75.0,7.127864355562988,-4.872135644437012
1950,-45.0,80.0,7.029910375698641,-4.970089624301359
1950,-45.0,85.0,6.7306618881848435,-5.2693381118151565
1950,-45.0,90.0,6.992740712439689,-5.007259287560311
1950,-45.0,95.0,6.943997534583736,-5.056002465416264
1950,-45.0,100.0,7.3893363712017015,-4.6106636287982985
1950,-45.0,105.0,7.058138327864188,-4.941861672135812
1950,-45.0,110.0,6.98414377228701,-5.01585622771299
1950,-45.0,115.0,6.904638883665158,-5.095361116334842
1950,-45.0,120.0,7.033909815973633,-4.966090184026367
1950,-45.0,125.0,6.857570117859025,-5.142429882140975
1950,-45.0,130.0,7.398946022594044,-4.601053977405956
1950,-45.0,135.0,7.084270121154381,-4.915729878845619
1950,-45.0,140.0,7.020330239710355,-4.979669760289645
1950,-45.0,145.0,7.147687058674846,-4.852312941325154
1950,-45.0,150.0,6.848740714376086,-5.151259285623914
1950,-40.0,-150.0,7.127178252240878,-4.872821747759122
1950,-40.0,-145.0,7.651518740448069,-4.348481259551931
1950,-40.0,-140.0,7.858026188057608,-4.141973811942392
1950,-40.0,-135.0,7.749828623979629,-4.250171376020371
1950,-40.0,-130.0,7.223582108118581,-4.776417891881419
1950,-40.0,-125.0,7.749410068672381,-4.250589931327619
1950,-40.0,-120.0,7.762074689953374,-4.237925310046626
1950,-40.0,-115.0,7.155207371968641,-4.844792628031359
1950,-40.0,-110.0,7.184836735546741,-4.815163264453259
1950,-40.0,-105.0,7.464216456726335,-4.535783543273665
1950,-40.0,-100.0,7.665327208689999,-4.334672791310001
1950,-40.0,-95.0,7.523407408930688,-4.476592591069312
1950,-40.0,-90.0,7.677442253510301,-4.322557746489699
1950,-40.0,-85.0,7.76781328988329,-4.23218671011671
1950,-40.0,-80.0,7.9884003730520154,-4.0115996269479846
1950,-40.0,-75.0,7.740810205158732,-4.259189794841268
1950,-40.0,-70.0,7.393278314863991,-4.606721685136009
1950,-40.0,-65.0,7.347746898004947,-4.652253101995053
1950,-40.0,-60.0,7.708706491255741,-4.291293508744259
1950,-40.0,-55.0,7.541234886166368,-4.458765113833632
1950,-40.0,-50.0,7.641612923632413,-4.358387076367587
1950,-40.0,-45.0,7.320865838514322,-4.679134161485678
1950,-40.0,-40.0,7.4907088135212545,-4.5092911864787455
1950,-40.0,-35.0,7.479847422606695,-4.520152577393305
1950,-40.0,-30.0,7.332440974515153,-4.667559025484847
1950,-40.0,-25.0,7.497727206779739,-4.502272793220261
1950,-40.0,-20.0,7.699911100507765,-4.300088899492235
1950,-40.0,-15.0,7.777301888139471,-4.222698111860529
1950,-40.0,-10.0,7.311259165255963,-4.688740834744037
1950,-40.0,-5.0,7.683659521938618,-4.316340478061382
1950,-40.0,0.0,7.629171360545403,-4.370828639454597
1950,-40.0,5.0,7.499787668491928,-4.500212331508072
1950,-40.0,10.0,7.293736251383417,-4.706263748616583
1950,-40.0,15.0,7.630813581781761,-4.369186418218239
1950,-40.0,20.0,7.201011042623983,-4.798988957376017
1950,-40.0,25.0,7.950047100513261,-4.049952899486739
1950,-40.0,30.0,7.361479445150151,-4.638520554849849
1950,-40.0,35.0,7.697865917388789,-4.302134082611211
1950,-40.0,40.0,7.4228266816387,-4.5771733183613
1950,-40.0,45.0,7.411961861807346,-4.588038138192654
1950,-40.0,50.0,7.602236537388929,-4.397763462611071
1950,-40.0,55.0,7.2492142674737,-4.7507857325263
1950,-40.0,60.0,7.698037893856808,-4.301962106143192
1950,-40.0,65.0,7.472786295742922,-4.527213704257078
1950,-40.0,70.0,7.439961636751762,-4.560038363248238
1950,-40.0,75.0,8.020220557933538,-3.9797794420664623
1950,-40.0,80.0,7.563602555327837,-4.436397444672163
1950,-40.0,85.0,7.388210723928765,-4.611789276071235
1950,-40.0,90.0,7.753603998267854,-4.246396001732146
1950,-40.0,95.0,7.514514340601745,-4.485485659398255
1950,-40.0,100.0,7.583863810506633,-4.416136189493367
1950,-40.0,105.0,7.366403978664157,-4.633596021335843
1950,-40.0,110.0,7.402584499190685,-4.597415500809315
1950,-40.0,115.0,7.3689746194502375,-4.6310253805497625
1950,-40.0,120.0,7.417248248169259,-4.582751751830741
1950,-40.0,125.0,7.515432370440027,-4.484567629559973
1950,-40.0,130.0,7.646250971594136,-4.353749028405864
1950,-40.0,135.0,7.451843170884145,-4.548156829115855
1950,-40.0,140.0,7.502652054509673,-4.497347945490327
1950,-40.0,145.0,7.87880681376155,-4.12119318623845
1950,-40.0,150.0,7.633112593516128,-4.366887406483872
1950,-35.0,-150.0,7.984940471438825,-4.015059528561175
1950,-35.0,-145.0,8.16566551074653,-3.83433448925347
1950,-35.0,-140.0,8.174289249234759,-3.825710750765241
1950,-35.0,-135.0,8.030590091113751,-3.9694099088862487
1950,-35.0,-130.0,8.15007369554848,-3.84992630445152
1950,-35.0,-125.0,8.032377357480653,-3.9676226425193466
1950,-35.0,-120.0,8.218386073734308,-3.781613926265692
1950,-35.0,-115.0,8.014636973765567,-3.985363026234433
1950,-35.0,-110.0,7.881438465015295,-4.118561534984705
1950,-35.0,-105.0,8.21083149810138,-3.7891685018986205
1950,-35.0,-100.0,7.951512944913867,-4.048487055086133
1950,-35.0,-95.0,8.106233267659745,-3.8937667323402554
1950,-35.0,-90.0,7.978914579299552,-4.021085420700448
1950,-35.0,-85.0,7.9252467222156335,-4.0747532777843665
1950,-35.0,-80.0,7.935810894490175,-4.064189105509825
1950,-35.0,-75.0,8.698374212321193,-3.301625787678807
1950,-35.0,-70.0,8.376823055332524,-3.6231769446674758
1950,-35.0,-65.0,7.987193225880213,-4.012806774119787
1950,-35.0,-60.0,8.025447105831821,-3.9745528941681787
1950,-35.0,-55.0,8.468795403754704,-3.5312045962452956
1950,-35.0,-50.0,8.250114835191468,-3.749885164808532
1950,-35.0,-45.0,8.235481521042836,-3.7645184789571644
1950,-35.0,-40.0,8.118216058527338,-3.881783941472662
1950,-35.0,-35.0,7.578759738450972,-4.421240261549028
1950,-35.0,-30.0,8.104624842540321,-3.8953751574596787
1950,-35.0,-25.0,7.836146609451637,-4.163853390548363
1950,-35.0,-20.0,8.084355932144208,-3.9156440678557924
1950,-35.0,-15.0,8.052730340908505,-3.9472696590914946
1950,-35.0,-10.0,8.315659313636814,-3.6843406863631856
1950,-35.0,-5.0,8.210385201996962,-3.789614798003038
1950,-35.0,0.0,8.127686325479093,-3.872313674520907
1950,-35.0,5.0,8.176179134847052,-3.823820865152948
1950,-35.0,10.0,7.957685604670585,-4.042314395329415
1950,-35.0,15.0,8.158104579741199,-3.841895420258801
1950,-35.0,20.0,7.823447960335141,-4.176552039664859
1950,-35.0,25.0,8.248686166800358,-3.7513138331996423
1950,-35.0,30.0,7.8241581512481355,-4.1758418487518645
1950,-35.0,35.0,8.260381592075236,-3.7396184079247643
1950,-35.0,40.0,7.8960818364308025,-4.1039181635691975
1950,-35.0,45.0,8.140947560551819,-3.859052439448181
1950,-35.0,50.0,8.240022549510172,-3.759977450489828
1950,-35.0,55.0,8.247625241635244,-3.7523747583647555
1950,-35.0,60.0,7.988140324485382,-4.011859675514618
1950,-35.0,65.0,8.67291957951474,-3.3270804204852595
1950,-35.0,70.0,7.761401248975139,-4.238598751024861
1950,-35.0,75.0,8.093098635044258,-3.9069013649557416
1950,-35.0,80.0,8.337265920125054,-3.662734079874946
1950,-35.0,85.0,8.406123452500168,-3.593876547499832
1950,-35.0,90.0,8.138503186141309,-3.8614968138586914
1950,-35.0,95.0,7.842853146074467,-4.157146853925533
1950,-35.0,100.0,8.230531316379997,-3.769468683620003
1950,-35.0,105.0,8.276359707809476,-3.723640292190524
1950,-35.0,110.0,8.073819382361354,-3.9261806176386465
1950,-35.0,115.0,8.068570683792624,-3.9314293162073763
1950,-35.0,120.0,8.201483768531366,-3.798516231468634
1950,-35.0,125.0,8.056383521202807,-3.9436164787971926
1950,-35.0,130.0,8.131119756506953,-3.868880243493047
1950,-35.0,135.0,8.024225586942595,-3.9757744130574046
1950,-35.0,140.0,7.946607245953322,-4.053392754046678
1950,-35.0,145.0,7.857909770298865,-4.142090229701135
1950,-35.0,150.0,7.94935788457061,-4.05064211542939
1950,-30.0,-150.0,8.59771672403508,-3.402283275964921
1950,-30.0,-145.0,8.641508479935823,-3.3584915200641774
1950,-30.0,-140.0,8.723394268500867,-3.2766057314991333
1950,-30.0,-135.0,8.772897419359523,-3.2271025806404765
1950,-30.0,-130.0,8.688584022864466,-3.3114159771355336
1950,-30.0,-125.0,9.009090347133032,-2.990909652866968
1950,-30.0,-120.0,8.72627889094408,-3.27372110905592
1950,-30.0,-115.0,8.68815757018673,-3.31184242981327
1950,-30.0,-110.0,8.677674104821183,-3.3223258951788175
1950,-30.0,-105.0,8.747283794943819,-3.2527162050561813
1950,-30.0,-100.0,8.867284007758487,-3.132715992241513
1950,-30.0,-95.0,8.483043301546832,-3.5169566984531677
1950,-30.0,-90.0,8.803872343216156,-3.196127656783844
1950,-30.0,-85.0,9.170899851486178,-2.829100148513822
1950,-30.0,-80.0,8.868904008116532,-3.131095991883468
1950,-30.0,-75.0,8.7571024160826,-3.242897583917401
1950,-30.0,-70.0,8.777099882214884,-3.222900117785116
1950,-30.0,-65.0,8.372165747757796,-3.627834252242204
1950,-30.0,-60.0,8.370589621084484,-3.629410378915516
1950,-30.0,-55.0,8.49114585273064,-3.5088541472693606
1950,-30.0,-50.0,8.73152350008346,-3.26847649991654
1950,-30.0,-45.0,8.52234985425671,-3.47765014574329
1950,-30.0,-40.0,8.96866500273464,-3.0313349972653594
1950,-30.0,-35.0,8.692098113857504,-3.3079018861424956
1950,-30.0,-30.0,8.587809259435042,-3.4121907405649576
1950,-30.0,-25.0,8.34586033747003,-3.6541396625299694
1950,-30.0,-20.0,8.771970217960709,-3.2280297820392914
1950,-30.0,-15.0,8.695437495751912,-3.3045625042480875
1950,-30.0,-10.0,8.610376961439314,-3.3896230385606856
1950,-30.0,-5.0,8.60503149930296,-3.39496850069704
1950,-30.0,0.0,8.372076891115558,-3.627923108884442
1950,-30.0,5.0,8.699870205247485,-3.3001297947525146
1950,-30.0,10.0,8.395078681102744,-3.604921318897256
1950,-30.0,15.0,8.826153513694557,-3.173846486305443
1950,-30.0,20.0,8.582253398114595,-3.417746601885405
1950,-30.0,25.0,8.848996022196108,-3.1510039778038923
1950,-30.0,30.0,8.910670883482535,-3.0893291165174652
1950,-30.0,35.0,8.627881294894792,-3.3721187051052084
1950,-30.0,40.0,8.974524603914125,-3.0254753960858753
1950,-30.0,45.0,8.454146139548781,-3.545853860451219
1950,-30.0,50.0,8.801134867783182,-3.1988651322168185
1950,-30.0,55.0,8.654624714806456,-3.345375285193544
1950,-30.0,60.0,8.76979783014654,-3.2302021698534595
1950,-30.0,65.0,8.985951244963198,-3.014048755036802
1950,-30.0,70.0,8.987894288220367,-3.0121057117796326
1950,-30.0,75.0,8.60501484317805,-3.3949851568219493
1950,-30.0,80.0,8.716172896701563,-3.283827103298437
1950,-30.0,85.0,8.516088223134085,-3.4839117768659147
1950,-30.0,90.0,8.475686166987266,-3.5243138330127337
1950,-30.0,95.0,8.561671693855164,-3.438328306144836
1950,-30.0,100.0,8.827214299148647,-3.172785700851353
1950,-30.0,105.0,8.5127486954742,-3.4872513045258007
1950,-30.0,110.0,8.795206220801335,-3.204793779198665
1950,-30.0,115.0,8.889478932646425,-3.1105210673535755
1950,-30.0,120.0,8.886443752614332,-3.1135562473856684
1950,-30.0,125.0,8.62992123692712,-3.370078763072881
1950,-30.0,130.0,8.90298132186093,-3.0970186781390705
1950,-30.0,135.0,8.148795454726262,-3.8512045452737382
1950,-30.0,140.0,8.710806335804495,-3.289193664195505
1950,-30.0,145.0,8.868336871209689,-3.1316631287903114
1950,-30.0,150.0,8.918149684951615,-3.081850315048385
1950,-25.0,-150.0,9.515678345500264,-2.4843216544997357
1950,-25.0,-145.0,9.124346113948166,-2.8756538860518344
1950,-25.0,-140.0,8.777244792543383,-3.2227552074566166
1950,-25.0,-135.0,9.17339262055793,-2.82660737944207
1950,-25.0,-130.0,9.31127870504307,-2.6887212949569292
1950,-25.0,-125.0,9.1875941821253,-2.8124058178746996
1950,-25.0,-120.0,9.367217901516769,-2.632782098483231
1950,-25.0,-115.0,9.324835870124767,-2.675164129875233
1950,-25.0,-110.0,9.35083441980593,-2.6491655801940706
1950,-25.0,-105.0,9.251250327879713,-2.7487496721202866
1950,-25.0,-100.0,9.389934833290864,-2.610065166709136
1950,-25.0,-95.0,9.223605571286415,-2.7763944287135853
1950,-25.0,-90.0,9.33286537348057,-2.667134626519429
1950,-25.0,-85.0,9.427733449085796,-2.572266550914204
1950,-25.0,-80.0,9.160025200046165,-2.8399747999538345
1950,-25.0,-75.0,8.901403553518806,-3.098596446481194
1950,-25.0,-70.0,9.410207811289954,-2.589792188710046
1950,-25.0,-65.0,9.31746686575698,-2.6825331342430196
1950,-25.0,-60.0,9.102322153881053,-2.897677846118947
1950,-25.0,-55.0,9.498093598739471,-2.5019064012605288
1950,-25.0,-50.0,9.378302118016213,-2.6216978819837866
1950,-25.0,-45.0,9.261132124959147,-2.738867875040853
1950,-25.0,-40.0,9.274562604541513,-2.7254373954584867
1950,-25.0,-35.0,8.924679477308013,-3.075320522691987
1950,-25.0,-30.0,9.352443103139066,-2.6475568968609338
1950,-25.0,-25.0,9.684031927860696,-2.315968072139304
1950,-25.0,-20.0,9.325569802894412,-2.674430197105588
1950,-25.0,-15.0,9.329450943299564,-2.6705490567004357
1950,-25.0,-10.0,9.3756860276035,-2.6243139723965
1950,-25.0,-5.0,9.127953585755884,-2.8720464142441156
1950,-25.0,0.0,9.220068506551653,-2.7799314934483466
1950,-25.0,5.0,9.17689482688722,-2.823105173112779
1950,-25.0,10.0,9.21683053356742,-2.7831694664325806
1950,-25.0,15.0,9.473485150453962,-2.5265148495460377
1950,-25.0,20.0,9.078558975239464,-2.9214410247605365
1950,-25.0,25.0,9.361686499370558,-2.638313500629442
1950,-25.0,30.0,9.354124970743804,-2.645875029256196
1950,-25.0,35.0,9.426260721364386,-2.573739278635614
1950,-25.0,40.0,9.22815709925046,-2.77184290074954
1950,-25.0,45.0,9.657292603193353,-2.342707396806647
1950,-25.0,50.0,9.352277496347902,-2.6477225036520977
